code,country,region,income_group,year,rate
SLV,El Salvador,Latin America & Caribbean,Upper middle,2019,1.838
SLV,El Salvador,Latin America & Caribbean,Upper middle,2020,1.819
SLV,El Salvador,Latin America & Caribbean,Upper middle,2021,1.803
SLV,El Salvador,Latin America & Caribbean,Upper middle,2022,1.785
GNQ,Equatorial Guinea,Sub-Saharan Africa,Upper middle,1960,5.653
GNQ,Equatorial Guinea,Sub-Saharan Africa,Upper middle,1961,5.661
GNQ,Equatorial Guinea,Sub-Saharan Africa,Upper middle,1962,5.673
GNQ,Equatorial Guinea,Sub-Saharan Africa,Upper middle,1963,5.69
GNQ,Equatorial Guinea,Sub-Saharan Africa,Upper middle,1964,5.711
GNQ,Equatorial Guinea,Sub-Saharan Africa,Upper middle,1965,5.734
GNQ,Equatorial Guinea,Sub-Saharan Africa,Upper middle,1966,5.756
GNQ,Equatorial Guinea,Sub-Saharan Africa,Upper middle,1967,5.776
GNQ,Equatorial Guinea,Sub-Saharan Africa,Upper middle,1968,5.791
GNQ,Equatorial Guinea,Sub-Saharan Africa,Upper middle,1969,5.802
GNQ,Equatorial Guinea,Sub-Saharan Africa,Upper middle,1970,5.808
GNQ,Equatorial Guinea,Sub-Saharan Africa,Upper middle,1971,5.808
GNQ,Equatorial Guinea,Sub-Saharan Africa,Upper middle,1972,5.805
GNQ,Equatorial Guinea,Sub-Saharan Africa,Upper middle,1973,5.8
GNQ,Equatorial Guinea,Sub-Saharan Africa,Upper middle,1974,5.795
GNQ,Equatorial Guinea,Sub-Saharan Africa,Upper middle,1975,5.791
GNQ,Equatorial Guinea,Sub-Saharan Africa,Upper middle,1976,5.791
GNQ,Equatorial Guinea,Sub-Saharan Africa,Upper middle,1977,5.795
GNQ,Equatorial Guinea,Sub-Saharan Africa,Upper middle,1978,5.804
GNQ,Equatorial Guinea,Sub-Saharan Africa,Upper middle,1979,5.817
GNQ,Equatorial Guinea,Sub-Saharan Africa,Upper middle,1980,5.835
GNQ,Equatorial Guinea,Sub-Saharan Africa,Upper middle,1981,5.856
GNQ,Equatorial Guinea,Sub-Saharan Africa,Upper middle,1982,5.88
GNQ,Equatorial Guinea,Sub-Saharan Africa,Upper middle,1983,5.903
GNQ,Equatorial Guinea,Sub-Saharan Africa,Upper middle,1984,5.926
GNQ,Equatorial Guinea,Sub-Saharan Africa,Upper middle,1985,5.946
GNQ,Equatorial Guinea,Sub-Saharan Africa,Upper middle,1986,5.962
GNQ,Equatorial Guinea,Sub-Saharan Africa,Upper middle,1987,5.974
GNQ,Equatorial Guinea,Sub-Saharan Africa,Upper middle,1988,5.982
GNQ,Equatorial Guinea,Sub-Saharan Africa,Upper middle,1989,5.986
GNQ,Equatorial Guinea,Sub-Saharan Africa,Upper middle,1990,5.987
GNQ,Equatorial Guinea,Sub-Saharan Africa,Upper middle,1991,5.985
GNQ,Equatorial Guinea,Sub-Saharan Africa,Upper middle,1992,5.984
GNQ,Equatorial Guinea,Sub-Saharan Africa,Upper middle,1993,5.981
GNQ,Equatorial Guinea,Sub-Saharan Africa,Upper middle,1994,5.978
GNQ,Equatorial Guinea,Sub-Saharan Africa,Upper middle,1995,5.971
GNQ,Equatorial Guinea,Sub-Saharan Africa,Upper middle,1996,5.96
GNQ,Equatorial Guinea,Sub-Saharan Africa,Upper middle,1997,5.941
GNQ,Equatorial Guinea,Sub-Saharan Africa,Upper middle,1998,5.914
GNQ,Equatorial Guinea,Sub-Saharan Africa,Upper middle,1999,5.878
GNQ,Equatorial Guinea,Sub-Saharan Africa,Upper middle,2000,5.834
GNQ,Equatorial Guinea,Sub-Saharan Africa,Upper middle,2001,5.785
GNQ,Equatorial Guinea,Sub-Saharan Africa,Upper middle,2002,5.731
GNQ,Equatorial Guinea,Sub-Saharan Africa,Upper middle,2003,5.675
GNQ,Equatorial Guinea,Sub-Saharan Africa,Upper middle,2004,5.618
GNQ,Equatorial Guinea,Sub-Saharan Africa,Upper middle,2005,5.559
GNQ,Equatorial Guinea,Sub-Saharan Africa,Upper middle,2006,5.498
GNQ,Equatorial Guinea,Sub-Saharan Africa,Upper middle,2007,5.433
GNQ,Equatorial Guinea,Sub-Saharan Africa,Upper middle,2008,5.363
GNQ,Equatorial Guinea,Sub-Saharan Africa,Upper middle,2009,5.288
GNQ,Equatorial Guinea,Sub-Saharan Africa,Upper middle,2010,5.209
GNQ,Equatorial Guinea,Sub-Saharan Africa,Upper middle,2011,5.126
GNQ,Equatorial Guinea,Sub-Saharan Africa,Upper middle,2012,5.04
GNQ,Equatorial Guinea,Sub-Saharan Africa,Upper middle,2013,4.952
GNQ,Equatorial Guinea,Sub-Saharan Africa,Upper middle,2014,4.863
GNQ,Equatorial Guinea,Sub-Saharan Africa,Upper middle,2015,4.774
GNQ,Equatorial Guinea,Sub-Saharan Africa,Upper middle,2016,4.686
GNQ,Equatorial Guinea,Sub-Saharan Africa,Upper middle,2017,4.599
GNQ,Equatorial Guinea,Sub-Saharan Africa,Upper middle,2018,4.513
GNQ,Equatorial Guinea,Sub-Saharan Africa,Upper middle,2019,4.429
GNQ,Equatorial Guinea,Sub-Saharan Africa,Upper middle,2020,4.346
GNQ,Equatorial Guinea,Sub-Saharan Africa,Upper middle,2021,4.266
GNQ,Equatorial Guinea,Sub-Saharan Africa,Upper middle,2022,4.17
ERI,Eritrea,Sub-Saharan Africa,Low,1960,6.483
ERI,Eritrea,Sub-Saharan Africa,Low,1961,6.474
ERI,Eritrea,Sub-Saharan Africa,Low,1962,6.496
ERI,Eritrea,Sub-Saharan Africa,Low,1963,6.481
ERI,Eritrea,Sub-Saharan Africa,Low,1964,6.487
ERI,Eritrea,Sub-Saharan Africa,Low,1965,6.494
ERI,Eritrea,Sub-Saharan Africa,Low,1966,6.497
ERI,Eritrea,Sub-Saharan Africa,Low,1967,6.504
ERI,Eritrea,Sub-Saharan Africa,Low,1968,6.503
ERI,Eritrea,Sub-Saharan Africa,Low,1969,6.503
ERI,Eritrea,Sub-Saharan Africa,Low,1970,6.541
ERI,Eritrea,Sub-Saharan Africa,Low,1971,6.541
ERI,Eritrea,Sub-Saharan Africa,Low,1972,6.538
ERI,Eritrea,Sub-Saharan Africa,Low,1973,6.548
ERI,Eritrea,Sub-Saharan Africa,Low,1974,6.567
ERI,Eritrea,Sub-Saharan Africa,Low,1975,6.586
ERI,Eritrea,Sub-Saharan Africa,Low,1976,6.603
ERI,Eritrea,Sub-Saharan Africa,Low,1977,6.608
ERI,Eritrea,Sub-Saharan Africa,Low,1978,6.607
ERI,Eritrea,Sub-Saharan Africa,Low,1979,6.621
ERI,Eritrea,Sub-Saharan Africa,Low,1980,6.614
ERI,Eritrea,Sub-Saharan Africa,Low,1981,6.622
ERI,Eritrea,Sub-Saharan Africa,Low,1982,6.634
ERI,Eritrea,Sub-Saharan Africa,Low,1983,6.646
ERI,Eritrea,Sub-Saharan Africa,Low,1984,6.623
ERI,Eritrea,Sub-Saharan Africa,Low,1985,6.587
ERI,Eritrea,Sub-Saharan Africa,Low,1986,6.555
ERI,Eritrea,Sub-Saharan Africa,Low,1987,6.52
ERI,Eritrea,Sub-Saharan Africa,Low,1988,6.467
ERI,Eritrea,Sub-Saharan Africa,Low,1989,6.413
ERI,Eritrea,Sub-Saharan Africa,Low,1990,6.338
ERI,Eritrea,Sub-Saharan Africa,Low,1991,6.242
ERI,Eritrea,Sub-Saharan Africa,Low,1992,6.156
ERI,Eritrea,Sub-Saharan Africa,Low,1993,6.069
ERI,Eritrea,Sub-Saharan Africa,Low,1994,6.005
ERI,Eritrea,Sub-Saharan Africa,Low,1995,5.939
ERI,Eritrea,Sub-Saharan Africa,Low,1996,5.841
ERI,Eritrea,Sub-Saharan Africa,Low,1997,5.743
ERI,Eritrea,Sub-Saharan Africa,Low,1998,5.633
ERI,Eritrea,Sub-Saharan Africa,Low,1999,5.516
ERI,Eritrea,Sub-Saharan Africa,Low,2000,5.397
ERI,Eritrea,Sub-Saharan Africa,Low,2001,5.306
ERI,Eritrea,Sub-Saharan Africa,Low,2002,5.233
ERI,Eritrea,Sub-Saharan Africa,Low,2003,5.143
ERI,Eritrea,Sub-Saharan Africa,Low,2004,5.036
ERI,Eritrea,Sub-Saharan Africa,Low,2005,4.934
ERI,Eritrea,Sub-Saharan Africa,Low,2006,4.881
ERI,Eritrea,Sub-Saharan Africa,Low,2007,4.812
ERI,Eritrea,Sub-Saharan Africa,Low,2008,4.737
ERI,Eritrea,Sub-Saharan Africa,Low,2009,4.656
ERI,Eritrea,Sub-Saharan Africa,Low,2010,4.571
ERI,Eritrea,Sub-Saharan Africa,Low,2011,4.486
ERI,Eritrea,Sub-Saharan Africa,Low,2012,4.407
ERI,Eritrea,Sub-Saharan Africa,Low,2013,4.335
ERI,Eritrea,Sub-Saharan Africa,Low,2014,4.273
ERI,Eritrea,Sub-Saharan Africa,Low,2015,4.217
ERI,Eritrea,Sub-Saharan Africa,Low,2016,4.164
ERI,Eritrea,Sub-Saharan Africa,Low,2017,4.112
ERI,Eritrea,Sub-Saharan Africa,Low,2018,4.056
ERI,Eritrea,Sub-Saharan Africa,Low,2019,3.997
ERI,Eritrea,Sub-Saharan Africa,Low,2020,3.933
ERI,Eritrea,Sub-Saharan Africa,Low,2021,3.867
ERI,Eritrea,Sub-Saharan Africa,Low,2022,3.786
EST,Estonia,Europe & Central Asia,High,1960,1.98
EST,Estonia,Europe & Central Asia,High,1961,1.98
EST,Estonia,Europe & Central Asia,High,1962,1.95
EST,Estonia,Europe & Central Asia,High,1963,1.89
EST,Estonia,Europe & Central Asia,High,1964,1.94
EST,Estonia,Europe & Central Asia,High,1965,1.88
EST,Estonia,Europe & Central Asia,High,1966,1.87
EST,Estonia,Europe & Central Asia,High,1967,1.9
EST,Estonia,Europe & Central Asia,High,1968,2.03
EST,Estonia,Europe & Central Asia,High,1969,2.13
EST,Estonia,Europe & Central Asia,High,1970,2.17
EST,Estonia,Europe & Central Asia,High,1971,2.19
EST,Estonia,Europe & Central Asia,High,1972,2.13
EST,Estonia,Europe & Central Asia,High,1973,2.06
EST,Estonia,Europe & Central Asia,High,1974,2.07
EST,Estonia,Europe & Central Asia,High,1975,2.04
EST,Estonia,Europe & Central Asia,High,1976,2.07
EST,Estonia,Europe & Central Asia,High,1977,2.06
EST,Estonia,Europe & Central Asia,High,1978,2.02
EST,Estonia,Europe & Central Asia,High,1979,2
EST,Estonia,Europe & Central Asia,High,1980,2.02
EST,Estonia,Europe & Central Asia,High,1981,2.07
EST,Estonia,Europe & Central Asia,High,1982,2.07
EST,Estonia,Europe & Central Asia,High,1983,2.16
EST,Estonia,Europe & Central Asia,High,1984,2.17
EST,Estonia,Europe & Central Asia,High,1985,2.13
EST,Estonia,Europe & Central Asia,High,1986,2.18
EST,Estonia,Europe & Central Asia,High,1987,2.27
EST,Estonia,Europe & Central Asia,High,1988,2.27
EST,Estonia,Europe & Central Asia,High,1989,2.22
EST,Estonia,Europe & Central Asia,High,1990,2.05
EST,Estonia,Europe & Central Asia,High,1991,1.8
EST,Estonia,Europe & Central Asia,High,1992,1.71
EST,Estonia,Europe & Central Asia,High,1993,1.49
EST,Estonia,Europe & Central Asia,High,1994,1.42
EST,Estonia,Europe & Central Asia,High,1995,1.38
EST,Estonia,Europe & Central Asia,High,1996,1.37
EST,Estonia,Europe & Central Asia,High,1997,1.32
EST,Estonia,Europe & Central Asia,High,1998,1.28
EST,Estonia,Europe & Central Asia,High,1999,1.3
EST,Estonia,Europe & Central Asia,High,2000,1.36
EST,Estonia,Europe & Central Asia,High,2001,1.32
EST,Estonia,Europe & Central Asia,High,2002,1.36
EST,Estonia,Europe & Central Asia,High,2003,1.37
EST,Estonia,Europe & Central Asia,High,2004,1.47
EST,Estonia,Europe & Central Asia,High,2005,1.52
EST,Estonia,Europe & Central Asia,High,2006,1.58
EST,Estonia,Europe & Central Asia,High,2007,1.69
EST,Estonia,Europe & Central Asia,High,2008,1.72
EST,Estonia,Europe & Central Asia,High,2009,1.7
EST,Estonia,Europe & Central Asia,High,2010,1.72
EST,Estonia,Europe & Central Asia,High,2011,1.61
EST,Estonia,Europe & Central Asia,High,2012,1.56
EST,Estonia,Europe & Central Asia,High,2013,1.52
EST,Estonia,Europe & Central Asia,High,2014,1.54
EST,Estonia,Europe & Central Asia,High,2015,1.58
EST,Estonia,Europe & Central Asia,High,2016,1.6
EST,Estonia,Europe & Central Asia,High,2017,1.59
EST,Estonia,Europe & Central Asia,High,2018,1.67
EST,Estonia,Europe & Central Asia,High,2019,1.66
EST,Estonia,Europe & Central Asia,High,2020,1.58
EST,Estonia,Europe & Central Asia,High,2021,1.61
EST,Estonia,Europe & Central Asia,High,2022,1.41
SWZ,Eswatini,Sub-Saharan Africa,Lower middle,1960,6.752
SWZ,Eswatini,Sub-Saharan Africa,Lower middle,1961,6.774
SWZ,Eswatini,Sub-Saharan Africa,Lower middle,1962,6.794
SWZ,Eswatini,Sub-Saharan Africa,Lower middle,1963,6.855
SWZ,Eswatini,Sub-Saharan Africa,Lower middle,1964,6.819
SWZ,Eswatini,Sub-Saharan Africa,Lower middle,1965,6.821
SWZ,Eswatini,Sub-Saharan Africa,Lower middle,1966,6.815
SWZ,Eswatini,Sub-Saharan Africa,Lower middle,1967,6.751
SWZ,Eswatini,Sub-Saharan Africa,Lower middle,1968,6.757
SWZ,Eswatini,Sub-Saharan Africa,Lower middle,1969,6.758
SWZ,Eswatini,Sub-Saharan Africa,Lower middle,1970,6.757
SWZ,Eswatini,Sub-Saharan Africa,Lower middle,1971,6.762
SWZ,Eswatini,Sub-Saharan Africa,Lower middle,1972,6.719
SWZ,Eswatini,Sub-Saharan Africa,Lower middle,1973,6.682
SWZ,Eswatini,Sub-Saharan Africa,Lower middle,1974,6.752
SWZ,Eswatini,Sub-Saharan Africa,Lower middle,1975,6.75
SWZ,Eswatini,Sub-Saharan Africa,Lower middle,1976,6.743
SWZ,Eswatini,Sub-Saharan Africa,Lower middle,1977,6.695
SWZ,Eswatini,Sub-Saharan Africa,Lower middle,1978,6.643
SWZ,Eswatini,Sub-Saharan Africa,Lower middle,1979,6.584
SWZ,Eswatini,Sub-Saharan Africa,Lower middle,1980,6.543
SWZ,Eswatini,Sub-Saharan Africa,Lower middle,1981,6.472
SWZ,Eswatini,Sub-Saharan Africa,Lower middle,1982,6.404
SWZ,Eswatini,Sub-Saharan Africa,Lower middle,1983,6.334
SWZ,Eswatini,Sub-Saharan Africa,Lower middle,1984,6.253
SWZ,Eswatini,Sub-Saharan Africa,Lower middle,1985,6.17
SWZ,Eswatini,Sub-Saharan Africa,Lower middle,1986,5.998
SWZ,Eswatini,Sub-Saharan Africa,Lower middle,1987,5.816
SWZ,Eswatini,Sub-Saharan Africa,Lower middle,1988,5.612
SWZ,Eswatini,Sub-Saharan Africa,Lower middle,1989,5.414
SWZ,Eswatini,Sub-Saharan Africa,Lower middle,1990,5.25
SWZ,Eswatini,Sub-Saharan Africa,Lower middle,1991,5.097
SWZ,Eswatini,Sub-Saharan Africa,Lower middle,1992,4.949
SWZ,Eswatini,Sub-Saharan Africa,Lower middle,1993,4.774
SWZ,Eswatini,Sub-Saharan Africa,Lower middle,1994,4.623
SWZ,Eswatini,Sub-Saharan Africa,Lower middle,1995,4.487
SWZ,Eswatini,Sub-Saharan Africa,Lower middle,1996,4.347
SWZ,Eswatini,Sub-Saharan Africa,Lower middle,1997,4.207
SWZ,Eswatini,Sub-Saharan Africa,Lower middle,1998,4.098
SWZ,Eswatini,Sub-Saharan Africa,Lower middle,1999,4.066
SWZ,Eswatini,Sub-Saharan Africa,Lower middle,2000,3.996
SWZ,Eswatini,Sub-Saharan Africa,Lower middle,2001,3.9
SWZ,Eswatini,Sub-Saharan Africa,Lower middle,2002,3.805
SWZ,Eswatini,Sub-Saharan Africa,Lower middle,2003,3.757
SWZ,Eswatini,Sub-Saharan Africa,Lower middle,2004,3.731
SWZ,Eswatini,Sub-Saharan Africa,Lower middle,2005,3.682
SWZ,Eswatini,Sub-Saharan Africa,Lower middle,2006,3.617
SWZ,Eswatini,Sub-Saharan Africa,Lower middle,2007,3.564
SWZ,Eswatini,Sub-Saharan Africa,Lower middle,2008,3.536
SWZ,Eswatini,Sub-Saharan Africa,Lower middle,2009,3.473
SWZ,Eswatini,Sub-Saharan Africa,Lower middle,2010,3.356
SWZ,Eswatini,Sub-Saharan Africa,Lower middle,2011,3.299
SWZ,Eswatini,Sub-Saharan Africa,Lower middle,2012,3.255
SWZ,Eswatini,Sub-Saharan Africa,Lower middle,2013,3.226
SWZ,Eswatini,Sub-Saharan Africa,Lower middle,2014,3.174
SWZ,Eswatini,Sub-Saharan Africa,Lower middle,2015,3.117
SWZ,Eswatini,Sub-Saharan Africa,Lower middle,2016,3.068
SWZ,Eswatini,Sub-Saharan Africa,Lower middle,2017,3.015
SWZ,Eswatini,Sub-Saharan Africa,Lower middle,2018,2.962
SWZ,Eswatini,Sub-Saharan Africa,Lower middle,2019,2.921
SWZ,Eswatini,Sub-Saharan Africa,Lower middle,2020,2.89
SWZ,Eswatini,Sub-Saharan Africa,Lower middle,2021,2.839
SWZ,Eswatini,Sub-Saharan Africa,Lower middle,2022,2.785
ETH,Ethiopia,Sub-Saharan Africa,Low,1960,6.88
ETH,Ethiopia,Sub-Saharan Africa,Low,1961,6.877
ETH,Ethiopia,Sub-Saharan Africa,Low,1962,6.875
ETH,Ethiopia,Sub-Saharan Africa,Low,1963,6.872
ETH,Ethiopia,Sub-Saharan Africa,Low,1964,6.867
ETH,Ethiopia,Sub-Saharan Africa,Low,1965,6.864
ETH,Ethiopia,Sub-Saharan Africa,Low,1966,6.867
ETH,Ethiopia,Sub-Saharan Africa,Low,1967,6.88
ETH,Ethiopia,Sub-Saharan Africa,Low,1968,6.903
ETH,Ethiopia,Sub-Saharan Africa,Low,1969,6.937
ETH,Ethiopia,Sub-Saharan Africa,Low,1970,6.978
ETH,Ethiopia,Sub-Saharan Africa,Low,1971,7.02
ETH,Ethiopia,Sub-Saharan Africa,Low,1972,7.06
ETH,Ethiopia,Sub-Saharan Africa,Low,1973,7.094
ETH,Ethiopia,Sub-Saharan Africa,Low,1974,7.121
ETH,Ethiopia,Sub-Saharan Africa,Low,1975,7.143
ETH,Ethiopia,Sub-Saharan Africa,Low,1976,7.188
ETH,Ethiopia,Sub-Saharan Africa,Low,1977,7.255
ETH,Ethiopia,Sub-Saharan Africa,Low,1978,7.296
ETH,Ethiopia,Sub-Saharan Africa,Low,1979,7.31
ETH,Ethiopia,Sub-Saharan Africa,Low,1980,7.334
ETH,Ethiopia,Sub-Saharan Africa,Low,1981,7.357
ETH,Ethiopia,Sub-Saharan Africa,Low,1982,7.372
ETH,Ethiopia,Sub-Saharan Africa,Low,1983,7.383
ETH,Ethiopia,Sub-Saharan Africa,Low,1984,7.4
ETH,Ethiopia,Sub-Saharan Africa,Low,1985,7.378
ETH,Ethiopia,Sub-Saharan Africa,Low,1986,7.359
ETH,Ethiopia,Sub-Saharan Africa,Low,1987,7.338
ETH,Ethiopia,Sub-Saharan Africa,Low,1988,7.303
ETH,Ethiopia,Sub-Saharan Africa,Low,1989,7.271
ETH,Ethiopia,Sub-Saharan Africa,Low,1990,7.238
ETH,Ethiopia,Sub-Saharan Africa,Low,1991,7.207
ETH,Ethiopia,Sub-Saharan Africa,Low,1992,7.157
ETH,Ethiopia,Sub-Saharan Africa,Low,1993,7.125
ETH,Ethiopia,Sub-Saharan Africa,Low,1994,7.076
ETH,Ethiopia,Sub-Saharan Africa,Low,1995,7.008
ETH,Ethiopia,Sub-Saharan Africa,Low,1996,6.923
ETH,Ethiopia,Sub-Saharan Africa,Low,1997,6.85
ETH,Ethiopia,Sub-Saharan Africa,Low,1998,6.753
ETH,Ethiopia,Sub-Saharan Africa,Low,1999,6.646
ETH,Ethiopia,Sub-Saharan Africa,Low,2000,6.56
ETH,Ethiopia,Sub-Saharan Africa,Low,2001,6.463
ETH,Ethiopia,Sub-Saharan Africa,Low,2002,6.374
ETH,Ethiopia,Sub-Saharan Africa,Low,2003,6.24
ETH,Ethiopia,Sub-Saharan Africa,Low,2004,6.107
ETH,Ethiopia,Sub-Saharan Africa,Low,2005,5.973
ETH,Ethiopia,Sub-Saharan Africa,Low,2006,5.853
ETH,Ethiopia,Sub-Saharan Africa,Low,2007,5.74
ETH,Ethiopia,Sub-Saharan Africa,Low,2008,5.571
ETH,Ethiopia,Sub-Saharan Africa,Low,2009,5.39
ETH,Ethiopia,Sub-Saharan Africa,Low,2010,5.217
ETH,Ethiopia,Sub-Saharan Africa,Low,2011,5.05
ETH,Ethiopia,Sub-Saharan Africa,Low,2012,4.883
ETH,Ethiopia,Sub-Saharan Africa,Low,2013,4.724
ETH,Ethiopia,Sub-Saharan Africa,Low,2014,4.609
ETH,Ethiopia,Sub-Saharan Africa,Low,2015,4.531
ETH,Ethiopia,Sub-Saharan Africa,Low,2016,4.469
ETH,Ethiopia,Sub-Saharan Africa,Low,2017,4.39
ETH,Ethiopia,Sub-Saharan Africa,Low,2018,4.343
ETH,Ethiopia,Sub-Saharan Africa,Low,2019,4.323
ETH,Ethiopia,Sub-Saharan Africa,Low,2020,4.243
ETH,Ethiopia,Sub-Saharan Africa,Low,2021,4.159
ETH,Ethiopia,Sub-Saharan Africa,Low,2022,4.063
FRO,Faroe Islands,Europe & Central Asia,High,1970,3.418
FRO,Faroe Islands,Europe & Central Asia,High,1971,3.215
FRO,Faroe Islands,Europe & Central Asia,High,1972,3.256
FRO,Faroe Islands,Europe & Central Asia,High,1973,3.22
FRO,Faroe Islands,Europe & Central Asia,High,1974,3.065
FRO,Faroe Islands,Europe & Central Asia,High,1975,2.902
FRO,Faroe Islands,Europe & Central Asia,High,1976,2.738
FRO,Faroe Islands,Europe & Central Asia,High,1977,2.684
FRO,Faroe Islands,Europe & Central Asia,High,1978,2.597
FRO,Faroe Islands,Europe & Central Asia,High,1979,2.696
FRO,Faroe Islands,Europe & Central Asia,High,1980,2.463
FRO,Faroe Islands,Europe & Central Asia,High,1981,2.467
FRO,Faroe Islands,Europe & Central Asia,High,1982,2.348
FRO,Faroe Islands,Europe & Central Asia,High,1983,2.161
FRO,Faroe Islands,Europe & Central Asia,High,1984,2.167
FRO,Faroe Islands,Europe & Central Asia,High,1985,2.2779
FRO,Faroe Islands,Europe & Central Asia,High,1986,2.393
FRO,Faroe Islands,Europe & Central Asia,High,1987,2.3496
FRO,Faroe Islands,Europe & Central Asia,High,1988,2.5577
FRO,Faroe Islands,Europe & Central Asia,High,1989,2.6954
FRO,Faroe Islands,Europe & Central Asia,High,1990,2.7808
FRO,Faroe Islands,Europe & Central Asia,High,1991,2.6158
FRO,Faroe Islands,Europe & Central Asia,High,1992,2.505
FRO,Faroe Islands,Europe & Central Asia,High,1993,2.4985
FRO,Faroe Islands,Europe & Central Asia,High,1994,2.3903
FRO,Faroe Islands,Europe & Central Asia,High,1995,2.4543
FRO,Faroe Islands,Europe & Central Asia,High,1996,2.5754
